"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;6;18;0;0;0
1;6;19;0;0;0
1;6;20;0;0;0
1;6;21;0;0;0
1;6;22;0;0;0
1;6;23;0;0;0
1;6;24;0;0;0
1;6;25;0;0;0
1;6;26;0;0;0
1;6;27;0;0;0
1;6;28;0;0;0
1;6;29;0;0;0
1;6;30;0;0;0
1;7;1;5;0;2
1;7;2;0;0;10
1;7;3;0;0;14
1;7;4;0;0;11
1;7;5;0;0;3
1;7;6;0;0;14
1;7;7;0;0;1
1;7;8;0;0;2
1;7;9;0;0;5
1;7;10;0;0;4
1;7;11;0;0;1
1;7;12;0;0;2
1;7;13;0;0;2
1;7;14;0;0;4
1;7;15;1;0;4
1;7;16;0;0;1
1;7;17;0;0;0
1;7;18;0;0;0
1;7;19;0;0;0
1;7;20;0;0;0
1;7;21;0;0;0
1;7;22;0;0;0
1;7;23;0;0;0
1;7;24;0;0;0
1;7;25;0;0;0
1;7;26;0;0;0
1;7;27;0;0;0
1;7;28;0;0;0
1;7;29;0;0;0
1;7;30;0;0;0
1;8;1;5;0;2
1;8;2;0;0;10
1;8;3;0;0;14
1;8;4;0;0;11
1;8;5;0;0;3
1;8;6;0;0;14
1;8;7;0;0;1
1;8;8;0;0;2
1;8;9;0;0;5
1;8;10;0;0;4
1;8;11;0;0;1
1;8;12;0;0;2
1;8;13;0;0;2
1;8;14;0;0;4
1;8;15;1;0;4
1;8;16;0;0;1
1;8;17;0;0;0
1;8;18;0;0;0
1;8;19;0;0;0
1;8;20;0;0;0
1;8;21;0;0;0
1;8;22;0;0;0
1;8;23;0;0;0
1;8;24;0;0;0
1;8;25;0;0;0
1;8;26;0;0;0
1;8;27;0;0;0
1;8;28;0;0;0
1;8;29;0;0;0
1;8;30;0;0;0
1;9;1;5;0;2
1;9;2;0;0;10
1;9;3;0;0;14
1;9;4;0;0;11
1;9;5;0;0;3
1;9;6;0;0;14
1;9;7;0;0;1
1;9;8;0;0;2
1;9;9;0;0;5
1;9;10;0;0;4
1;9;11;0;0;1
1;9;12;0;0;2
1;9;13;0;0;2
1;9;14;0;0;4
1;9;15;1;0;4
1;9;16;0;0;1
1;9;17;0;0;0
1;9;18;0;0;0
1;9;19;0;0;0
1;9;20;0;0;0
1;9;21;0;0;0
1;9;22;0;0;0
1;9;23;0;0;0
1;9;24;0;0;0
1;9;25;0;0;0
1;9;26;0;0;0
1;9;27;0;0;0
1;9;28;0;0;0
1;9;29;0;0;0
1;9;30;0;0;0
1;10;1;5;0;2
1;10;2;0;0;10
1;10;3;0;0;14
1;10;4;0;0;11
1;10;5;0;0;3
1;10;6;0;0;14
1;10;7;0;0;1
1;10;8;0;0;2
1;10;9;0;0;5
1;10;10;0;0;4
1;10;11;0;0;1
1;10;12;0;0;2
1;10;13;0;0;2
1;10;14;0;0;4
1;10;15;1;0;4
1;10;16;0;0;1
1;10;17;0;0;0
1;10;18;0;0;0
1;10;19;0;0;0
1;10;20;0;0;0
1;10;21;0;0;0
1;10;22;0;0;0
1;10;23;0;0;0
1;10;24;0;0;0
1;10;25;0;0;0
1;10;26;0;0;0
1;10;27;0;0;0
1;10;28;0;0;0
1;10;29;0;0;0
1;10;30;0;0;0
1;11;1;5;0;2
1;11;2;0;0;10
1;11;3;0;0;14
1;11;4;0;0;11
1;11;5;0;0;3
1;11;6;0;0;14
1;11;7;0;0;1
1;11;8;0;0;2
1;11;9;0;0;5
1;11;10;0;0;4
1;11;11;0;0;1
1;11;12;0;0;2
1;11;13;0;0;2
1;11;14;0;0;4
1;11;15;1;0;4
1;11;16;0;0;1
1;11;17;0;0;0
1;11;18;0;0;0
1;11;19;0;0;0
1;11;20;0;0;0
1;11;21;0;0;0
1;11;22;0;0;0
1;11;23;0;0;0
1;11;24;0;0;0
1;11;25;0;0;0
1;11;26;0;0;0
1;11;27;0;0;0
1;11;28;0;0;0
1;11;29;0;0;0
1;11;30;0;0;0
1;12;1;5;0;2
1;12;2;0;0;10
1;12;3;0;0;14
1;12;4;0;0;11
1;12;5;0;0;3
1;12;6;0;0;14
1;12;7;0;0;1
1;12;8;0;0;2
1;12;9;0;0;5
1;12;10;0;0;4
1;12;11;0;0;1
1;12;12;0;0;2
1;12;13;0;0;2
1;12;14;0;0;4
1;12;15;1;0;4
1;12;16;0;0;1
1;12;17;0;0;0
1;12;18;0;0;0
1;12;19;0;0;0
1;12;20;0;0;0
1;12;21;0;0;0
1;12;22;0;0;0
1;12;23;0;0;0
1;12;24;0;0;0
1;12;25;0;0;0
1;12;26;0;0;0
1;12;27;0;0;0
1;12;28;0;0;0
1;12;29;0;0;0
1;12;30;0;0;0
1;13;1;5;0;2
1;13;2;0;0;10
1;13;3;0;0;14
1;13;4;0;0;11
1;13;5;0;0;3
1;13;6;0;0;14
1;13;7;0;0;1
1;13;8;0;0;2
1;13;9;0;0;5
1;13;10;0;0;4
1;13;11;0;0;1
1;13;12;0;0;2
1;13;13;0;0;2
1;13;14;0;0;4
1;13;15;1;0;4
1;13;16;0;0;1
1;13;17;0;0;0
1;13;18;0;0;0
1;13;19;0;0;0
1;13;20;0;0;0
1;13;21;0;0;0
1;13;22;0;0;0
1;13;23;0;0;0
1;13;24;0;0;0
1;13;25;0;0;0
1;13;26;0;0;0
1;13;27;0;0;0
1;13;28;0;0;0
1;13;29;0;0;0
1;13;30;0;0;0
1;14;1;5;0;2
1;14;2;0;0;10
1;14;3;0;0;14
1;14;4;0;0;11
1;14;5;0;0;3
1;14;6;0;0;14
1;14;7;0;0;1
1;14;8;0;0;2
1;14;9;0;0;5
1;14;10;0;0;4
1;14;11;0;0;1
1;14;12;0;0;2
1;14;13;0;0;2
1;14;14;0;0;4
1;14;15;1;0;4
1;14;16;0;0;1
1;14;17;0;0;0
1;14;18;0;0;0
1;14;19;0;0;0
1;14;20;0;0;0
1;14;21;0;0;0
1;14;22;0;0;0
1;14;23;0;0;0
1;14;24;0;0;0
1;14;25;0;0;0
1;14;26;0;0;0
1;14;27;0;0;0
1;14;28;0;0;0
1;14;29;0;0;0
1;14;30;0;0;0
1;15;1;5;0;2
1;15;2;0;0;10
1;15;3;0;0;14
1;15;4;0;0;11
1;15;5;0;0;3
1;15;6;0;0;14
1;15;7;0;0;1
1;15;8;0;0;2
1;15;9;0;0;5
1;15;10;0;0;4
1;15;11;0;0;1
1;15;12;0;0;2
1;15;13;0;0;2
1;15;14;0;0;4
1;15;15;1;0;4
1;15;16;0;0;1
1;15;17;0;0;0
1;15;18;0;0;0
1;15;19;0;0;0
1;15;20;0;0;0
1;15;21;0;0;0
1;15;22;0;0;0
1;15;23;0;0;0
1;15;24;0;0;0
1;15;25;0;0;0
1;15;26;0;0;0
1;15;27;0;0;0
1;15;28;0;0;0
1;15;29;0;0;0
1;15;30;0;0;0
1;16;1;5;0;2
1;16;2;0;0;10
1;16;3;0;0;14
1;16;4;0;0;11
1;16;5;0;0;3
1;16;6;0;0;14
1;16;7;0;0;1
1;16;8;0;0;2
1;16;9;0;0;5
1;16;10;0;0;4
1;16;11;0;0;1
1;16;12;0;0;2
1;16;13;0;0;2
1;16;14;0;0;4
1;16;15;1;0;4
1;16;16;0;0;1
1;16;17;0;0;0
1;16;18;0;0;0
1;16;19;0;0;0
1;16;20;0;0;0
1;16;21;0;0;0
1;16;22;0;0;0
1;16;23;0;0;0
1;16;24;0;0;0
1;16;25;0;0;0
1;16;26;0;0;0
1;16;27;0;0;0
1;16;28;0;0;0
1;16;29;0;0;0
1;16;30;0;0;0
1;17;1;5;0;2
1;17;2;0;0;10
1;17;3;0;0;14
1;17;4;0;0;11
1;17;5;0;0;3
1;17;6;0;0;14
1;17;7;0;0;1
1;17;8;0;0;2
1;17;9;0;0;5
1;17;10;0;0;4
1;17;11;0;0;1
1;17;12;0;0;2
1;17;13;0;0;2
1;17;14;0;0;4
1;17;15;1;0;4
1;17;16;0;0;1
1;17;17;0;0;0
1;17;18;0;0;0
1;17;19;0;0;0
1;17;20;0;0;0
1;17;21;0;0;0
1;17;22;0;0;0
1;17;23;0;0;0
1;17;24;0;0;0
1;17;25;0;0;0
1;17;26;0;0;0
1;17;27;0;0;0
1;17;28;0;0;0
1;17;29;0;0;0
1;17;30;0;0;0
1;18;1;5;0;2
1;18;2;0;0;10
1;18;3;0;0;14
1;18;4;0;0;11
1;18;5;0;0;3
1;18;6;0;0;14
1;18;7;0;0;1
1;18;8;0;0;2
1;18;9;0;0;5
1;18;10;0;0;4
1;18;11;0;0;1
1;18;12;0;0;2
1;18;13;0;0;2
1;18;14;0;0;4
1;18;15;1;0;4
1;18;16;0;0;1
1;18;17;0;0;0
1;18;18;0;0;0
1;18;19;0;0;0
1;18;20;0;0;0
1;18;21;0;0;0
1;18;22;0;0;0
1;18;23;0;0;0
1;18;24;0;0;0
1;18;25;0;0;0
1;18;26;0;0;0
1;18;27;0;0;0
1;18;28;0;0;0
1;18;29;0;0;0
1;18;30;0;0;0
1;19;1;5;0;2
1;19;2;0;0;10
1;19;3;0;0;14
1;19;4;0;0;11
1;19;5;0;0;3
1;19;6;0;0;14
1;19;7;0;0;1
1;19;8;0;0;2
1;19;9;0;0;5
1;19;10;0;0;4
1;19;11;0;0;1
1;19;12;0;0;2
1;19;13;0;0;2
1;19;14;0;0;4
1;19;15;1;0;4
1;19;16;0;0;1
1;19;17;0;0;0
1;19;18;0;0;0
1;19;19;0;0;0
1;19;20;0;0;0
1;19;21;0;0;0
1;19;22;0;0;0
1;19;23;0;0;0
1;19;24;0;0;0
1;19;25;0;0;0
1;19;26;0;0;0
1;19;27;0;0;0
1;19;28;0;0;0
1;19;29;0;0;0
1;19;30;0;0;0
1;20;1;5;0;2
1;20;2;0;0;10
1;20;3;0;0;14
1;20;4;0;0;11
1;20;5;0;0;3
1;20;6;0;0;14
1;20;7;0;0;1
1;20;8;0;0;2
1;20;9;0;0;5
1;20;10;0;0;4
1;20;11;0;0;1
1;20;12;0;0;2
1;20;13;0;0;2
1;20;14;0;0;4
1;20;15;1;0;4
1;20;16;0;0;1
1;20;17;0;0;0
1;20;18;0;0;0
1;20;19;0;0;0
1;20;20;0;0;0
1;20;21;0;0;0
1;20;22;0;0;0
1;20;23;0;0;0
1;20;24;0;0;0
1;20;25;0;0;0
1;20;26;0;0;0
1;20;27;0;0;0
1;20;28;0;0;0
1;20;29;0;0;0
1;20;30;0;0;0
1;21;1;5;0;2
1;21;2;0;0;10
1;21;3;0;0;14
1;21;4;0;0;11
1;21;5;0;0;3
1;21;6;0;0;14
1;21;7;0;0;1
1;21;8;0;0;2
1;21;9;0;0;5
1;21;10;0;0;4
1;21;11;0;0;1
1;21;12;0;0;2
1;21;13;0;0;2
1;21;14;0;0;4
1;21;15;1;0;4
1;21;16;0;0;1
1;21;17;0;0;0
1;21;18;0;0;0
1;21;19;0;0;0
1;21;20;0;0;0
1;21;21;0;0;0
1;21;22;0;0;0
1;21;23;0;0;0
1;21;24;0;0;0
1;21;25;0;0;0
1;21;26;0;0;0
1;21;27;0;0;0
1;21;28;0;0;0
1;21;29;0;0;0
1;21;30;0;0;0
1;22;1;5;0;2
1;22;2;0;0;10
1;22;3;0;0;14
1;22;4;0;0;11
1;22;5;0;0;3
1;22;6;0;0;14
1;22;7;0;0;1
1;22;8;0;0;2
1;22;9;0;0;5
1;22;10;0;0;4
1;22;11;0;0;1
1;22;12;0;0;2
1;22;13;0;0;2
1;22;14;0;0;4
1;22;15;1;0;4
1;22;16;0;0;1
1;22;17;0;0;0
1;22;18;0;0;0
1;22;19;0;0;0
1;22;20;0;0;0
1;22;21;0;0;0
1;22;22;0;0;0
1;22;23;0;0;0
1;22;24;0;0;0
1;22;25;0;0;0
1;22;26;0;0;0
1;22;27;0;0;0
1;22;28;0;0;0
1;22;29;0;0;0
1;22;30;0;0;0
1;23;1;5;0;2
1;23;2;0;0;10
1;23;3;0;0;14
1;23;4;0;0;11
1;23;5;0;0;3
1;23;6;0;0;14
1;23;7;0;0;1
1;23;8;0;0;2
1;23;9;0;0;5
1;23;10;0;0;4
1;23;11;0;0;1
1;23;12;0;0;2
1;23;13;0;0;2
1;23;14;0;0;4
1;23;15;1;0;4
1;23;16;0;0;1
1;23;17;0;0;0
1;23;18;0;0;0
1;23;19;0;0;0
1;23;20;0;0;0
1;23;21;0;0;0
1;23;22;0;0;0
1;23;23;0;0;0
1;23;24;0;0;0
1;23;25;0;0;0
1;23;26;0;0;0
1;23;27;0;0;0
1;23;28;0;0;0
1;23;29;0;0;0
1;23;30;0;0;0
1;24;1;5;0;2
1;24;2;0;0;10
1;24;3;0;0;14
1;24;4;0;0;11
1;24;5;0;0;3
1;24;6;0;0;14
1;24;7;0;0;1
1;24;8;0;0;2
1;24;9;0;0;5
1;24;10;0;0;4
1;24;11;0;0;1
1;24;12;0;0;2
1;24;13;0;0;2
1;24;14;0;0;4
1;24;15;1;0;4
1;24;16;0;0;1
1;24;17;0;0;0
1;24;18;0;0;0
1;24;19;0;0;0
1;24;20;0;0;0
1;24;21;0;0;0
1;24;22;0;0;0
1;24;23;0;0;0
1;24;24;0;0;0
1;24;25;0;0;0
1;24;26;0;0;0
1;24;27;0;0;0
1;24;28;0;0;0
1;24;29;0;0;0
1;24;30;0;0;0
1;25;1;5;0;2
1;25;2;0;0;10
1;25;3;0;0;14
1;25;4;0;0;11
1;25;5;0;0;3
1;25;6;0;0;14
1;25;7;0;0;1
1;25;8;0;0;2
1;25;9;0;0;5
1;25;10;0;0;4
1;25;11;0;0;1
1;25;12;0;0;2
1;25;13;0;0;2
1;25;14;0;0;4
1;25;15;1;0;4
1;25;16;0;0;1
1;25;17;0;0;0
1;25;18;0;0;0
1;25;19;0;0;0
1;25;20;0;0;0
1;25;21;0;0;0
1;25;22;0;0;0
1;25;23;0;0;0
1;25;24;0;0;0
1;25;25;0;0;0
1;25;26;0;0;0
1;25;27;0;0;0
1;25;28;0;0;0
1;25;29;0;0;0
1;25;30;0;0;0
1;26;1;5;0;2
1;26;2;0;0;10
1;26;3;0;0;14
1;26;4;0;0;11
1;26;5;0;0;3
1;26;6;0;0;14
1;26;7;0;0;1
1;26;8;0;0;2
1;26;9;0;0;5
1;26;10;0;0;4
1;26;11;0;0;1
1;26;12;0;0;2
1;26;13;0;0;2
1;26;14;0;0;4
1;26;15;1;0;4
1;26;16;0;0;1
1;26;17;0;0;0
1;26;18;0;0;0
1;26;19;0;0;0
1;26;20;0;0;0
1;26;21;0;0;0
1;26;22;0;0;0
1;26;23;0;0;0
1;26;24;0;0;0
1;26;25;0;0;0
1;26;26;0;0;0
1;26;27;0;0;0
1;26;28;0;0;0
1;26;29;0;0;0
1;26;30;0;0;0
1;27;1;5;0;2
1;27;2;0;0;10
1;27;3;0;0;14
1;27;4;0;0;11
1;27;5;0;0;3
1;27;6;0;0;14
1;27;7;0;0;1
1;27;8;0;0;2
1;27;9;0;0;5
1;27;10;0;0;4
1;27;11;0;0;1
1;27;12;0;0;2
1;27;13;0;0;2
1;27;14;0;0;4
1;27;15;1;0;4
1;27;16;0;0;1
1;27;17;0;0;0
1;27;18;0;0;0
1;27;19;0;0;0
1;27;20;0;0;0
1;27;21;0;0;0
1;27;22;0;0;0
1;27;23;0;0;0
1;27;24;0;0;0
1;27;25;0;0;0
1;27;26;0;0;0
1;27;27;0;0;0
1;27;28;0;0;0
1;27;29;0;0;0
1;27;30;0;0;0
1;28;1;5;0;2
1;28;2;0;0;10
1;28;3;0;0;14
1;28;4;0;0;11
1;28;5;0;0;3
1;28;6;0;0;14
1;28;7;0;0;1
1;28;8;0;0;2
1;28;9;0;0;5
1;28;10;0;0;4
1;28;11;0;0;1
1;28;12;0;0;2
1;28;13;0;0;2
1;28;14;0;0;4
1;28;15;1;0;4
1;28;16;0;0;1
1;28;17;0;0;0
1;28;18;0;0;0
1;28;19;0;0;0
1;28;20;0;0;0
1;28;21;0;0;0
1;28;22;0;0;0
1;28;23;0;0;0
1;28;24;0;0;0
1;28;25;0;0;0
1;28;26;0;0;0
1;28;27;0;0;0
1;28;28;0;0;0
1;28;29;0;0;0
1;28;30;0;0;0
1;29;1;5;0;2
1;29;2;0;0;10
1;29;3;0;0;14
1;29;4;0;0;11
1;29;5;0;0;3
1;29;6;0;0;14
1;29;7;0;0;1
1;29;8;0;0;2
1;29;9;0;0;5
1;29;10;0;0;4
1;29;11;0;0;1
1;29;12;0;0;2
1;29;13;0;0;2
1;29;14;0;0;4
1;29;15;1;0;4
1;29;16;0;0;1
1;29;17;0;0;0
1;29;18;0;0;0
1;29;19;0;0;0
1;29;20;0;0;0
1;29;21;0;0;0
1;29;22;0;0;0
1;29;23;0;0;0
1;29;24;0;0;0
1;29;25;0;0;0
1;29;26;0;0;0
1;29;27;0;0;0
1;29;28;0;0;0
1;29;29;0;0;0
1;29;30;0;0;0
1;30;1;5;0;2
1;30;2;0;0;10
1;30;3;0;0;14
1;30;4;0;0;11
1;30;5;0;0;3
1;30;6;0;0;14
1;30;7;0;0;1
1;30;8;0;0;2
1;30;9;0;0;5
1;30;10;0;0;4
1;30;11;0;0;1
1;30;12;0;0;2
1;30;13;0;0;2
1;30;14;0;0;4
1;30;15;1;0;4
1;30;16;0;0;1
1;30;17;0;0;0
1;30;18;0;0;0
1;30;19;0;0;0
1;30;20;0;0;0
1;30;21;0;0;0
1;30;22;0;0;0
1;30;23;0;0;0
1;30;24;0;0;0
1;30;25;0;0;0
1;30;26;0;0;0
1;30;27;0;0;0
1;30;28;0;0;0
1;30;29;0;0;0
1;30;30;0;0;0
1;31;1;5;0;2
1;31;2;0;0;10
1;31;3;0;0;14
1;31;4;0;0;11
1;31;5;0;0;3
1;31;6;0;0;14
1;31;7;0;0;1
1;31;8;0;0;2
1;31;9;0;0;5
1;31;10;0;0;4
1;31;11;0;0;1
1;31;12;0;0;2
1;31;13;0;0;2
1;31;14;0;0;4
1;31;15;1;0;4
1;31;16;0;0;1
1;31;17;0;0;0
1;31;18;0;0;0
1;31;19;0;0;0
1;31;20;0;0;0
1;31;21;0;0;0
1;31;22;0;0;0
1;31;23;0;0;0
1;31;24;0;0;0
1;31;25;0;0;0
1;31;26;0;0;0
1;31;27;0;0;0
1;31;28;0;0;0
1;31;29;0;0;0
1;31;30;0;0;0
1;32;1;5;0;2
1;32;2;0;0;10
1;32;3;0;0;14
1;32;4;0;0;11
1;32;5;0;0;3
1;32;6;0;0;14
1;32;7;0;0;1
1;32;8;0;0;2
1;32;9;0;0;5
1;32;10;0;0;4
1;32;11;0;0;1
1;32;12;0;0;2
1;32;13;0;0;2
1;32;14;0;0;4
1;32;15;1;0;4
1;32;16;0;0;1
1;32;17;0;0;0
1;32;18;0;0;0
1;32;19;0;0;0
1;32;20;0;0;0
1;32;21;0;0;0
1;32;22;0;0;0
1;32;23;0;0;0
1;32;24;0;0;0
1;32;25;0;0;0
1;32;26;0;0;0
1;32;27;0;0;0
1;32;28;0;0;0
1;32;29;0;0;0
1;32;30;0;0;0
1;33;1;5;0;2
1;33;2;0;0;10
1;33;3;0;0;14
1;33;4;0;0;11
1;33;5;0;0;3
1;33;6;0;0;14
1;33;7;0;0;1
1;33;8;0;0;2
1;33;9;0;0;5
1;33;10;0;0;4
1;33;11;0;0;1
1;33;12;0;0;2
1;33;13;0;0;2
1;33;14;0;0;4
1;33;15;1;0;4
1;33;16;0;0;1
1;33;17;0;0;0
1;33;18;0;0;0
1;33;19;0;0;0
1;33;20;0;0;0
1;33;21;0;0;0
1;33;22;0;0;0
1;33;23;0;0;0
1;33;24;0;0;0
1;33;25;0;0;0
1;33;26;0;0;0
1;33;27;0;0;0
1;33;28;0;0;0
1;33;29;0;0;0
1;33;30;0;0;0
1;34;1;5;0;2
1;34;2;0;0;10
1;34;3;0;0;14
1;34;4;0;0;11
1;34;5;0;0;3
1;34;6;0;0;14
1;34;7;0;0;1
1;34;8;0;0;2
1;34;9;0;0;5
1;34;10;0;0;4
1;34;11;0;0;1
1;34;12;0;0;2
1;34;13;0;0;2
1;34;14;0;0;4
1;34;15;1;0;4
1;34;16;0;0;1
1;34;17;0;0;0
1;34;18;0;0;0
1;34;19;0;0;0
1;34;20;0;0;0
1;34;21;0;0;0
1;34;22;0;0;0
1;34;23;0;0;0
1;34;24;0;0;0
1;34;25;0;0;0
1;34;26;0;0;0
1;34;27;0;0;0
1;34;28;0;0;0
1;34;29;0;0;0
1;34;30;0;0;0
1;35;1;5;0;2
1;35;2;0;0;10
1;35;3;0;0;14
1;35;4;0;0;11
1;35;5;0;0;3
1;35;6;0;0;14
1;35;7;0;0;1
1;35;8;0;0;2
1;35;9;0;0;5
1;35;10;0;0;4
1;35;11;0;0;1
1;35;12;0;0;2
1;35;13;0;0;2
1;35;14;0;0;4
1;35;15;1;0;4
1;35;16;0;0;1
1;35;17;0;0;0
1;35;18;0;0;0
1;35;19;0;0;0
1;35;20;0;0;0
1;35;21;0;0;0
1;35;22;0;0;0
1;35;23;0;0;0
1;35;24;0;0;0
1;35;25;0;0;0
1;35;26;0;0;0
1;35;27;0;0;0
1;35;28;0;0;0
1;35;29;0;0;0
1;35;30;0;0;0
1;36;1;5;0;2
1;36;2;0;0;10
1;36;3;0;0;14
1;36;4;0;0;11
1;36;5;0;0;3
1;36;6;0;0;14
1;36;7;0;0;1
1;36;8;0;0;2
1;36;9;0;0;5
1;36;10;0;0;4
1;36;11;0;0;1
1;36;12;0;0;2
1;36;13;0;0;2
1;36;14;0;0;4
1;36;15;1;0;4
1;36;16;0;0;1
1;36;17;0;0;0
1;36;18;0;0;0
1;36;19;0;0;0
1;36;20;0;0;0
1;36;21;0;0;0
1;36;22;0;0;0
1;36;23;0;0;0
1;36;24;0;0;0
1;36;25;0;0;0
1;36;26;0;0;0
1;36;27;0;0;0
1;36;28;0;0;0
1;36;29;0;0;0
1;36;30;0;0;0
1;37;1;5;0;2
1;37;2;0;0;10
1;37;3;0;0;14
1;37;4;0;0;11
1;37;5;0;0;3
1;37;6;0;0;14
1;37;7;0;0;1
1;37;8;0;0;2
1;37;9;0;0;5
1;37;10;0;0;4
1;37;11;0;0;1
1;37;12;0;0;2
1;37;13;0;0;2
1;37;14;0;0;4
1;37;15;1;0;4
1;37;16;0;0;1
1;37;17;0;0;0
1;37;18;0;0;0
1;37;19;0;0;0
1;37;20;0;0;0
1;37;21;0;0;0
1;37;22;0;0;0
1;37;23;0;0;0
1;37;24;0;0;0
1;37;25;0;0;0
1;37;26;0;0;0
1;37;27;0;0;0
1;37;28;0;0;0
1;37;29;0;0;0
1;37;30;0;0;0
1;38;1;5;0;2
1;38;2;0;0;10
1;38;3;0;0;14
1;38;4;0;0;11
1;38;5;0;0;3
1;38;6;0;0;14
1;38;7;0;0;1
1;38;8;0;0;2
1;38;9;0;0;5
1;38;10;0;0;4
1;38;11;0;0;1
1;38;12;0;0;2
1;38;13;0;0;2
1;38;14;0;0;4
1;38;15;1;0;4
1;38;16;0;0;1
1;38;17;0;0;0
1;38;18;0;0;0
1;38;19;0;0;0
1;38;20;0;0;0
1;38;21;0;0;0
1;38;22;0;0;0
1;38;23;0;0;0
1;38;24;0;0;0
1;38;25;0;0;0
1;38;26;0;0;0
1;38;27;0;0;0
1;38;28;0;0;0
1;38;29;0;0;0
1;38;30;0;0;0
1;39;1;5;0;2
1;39;2;0;0;10
1;39;3;0;0;14
1;39;4;0;0;11
1;39;5;0;0;3
1;39;6;0;0;14
1;39;7;0;0;1
1;39;8;0;0;2
1;39;9;0;0;5
1;39;10;0;0;4
1;39;11;0;0;1
1;39;12;0;0;2
1;39;13;0;0;2
1;39;14;0;0;4
1;39;15;1;0;4
1;39;16;0;0;1
1;39;17;0;0;0
1;39;18;0;0;0
1;39;19;0;0;0
1;39;20;0;0;0
